IntensityIn IntensityOut Luminance
6.815628815628815840e-01 8.627450980390000135e-01 3.243333333333333144e+02
6.901098901098901006e-01 8.666666666669999852e-01 3.281666666666666856e+02
6.981684981684981306e-01 8.705882352939999791e-01 3.318333333333333144e+02
7.059829059829060283e-01 8.745098039219999508e-01 3.355000000000000000e+02
7.137973137973138149e-01 8.784313725489999447e-01 3.393333333333333144e+02
7.218559218559218449e-01 8.823529411760000496e-01 3.440666666666666060e+02
7.321123321123320649e-01 8.862745098040000213e-01 3.472666666666666515e+02
7.387057387057387459e-01 8.901960784310000152e-01 3.510000000000000000e+02
7.467643467643467758e-01 8.941176470589999870e-01 3.551333333333333826e+02
7.555555555555555358e-01 8.980392156859999808e-01 3.594666666666666970e+02
7.648351648351647825e-01 9.019607843139999526e-01 3.625666666666666629e+02
7.714285714285714635e-01 9.058823529409999464e-01 3.667666666666666515e+02
7.802197802197802234e-01 9.098039215690000292e-01 3.709666666666666970e+02
7.892551892551892267e-01 9.137254901960000231e-01 3.748000000000000114e+02
7.973137973137973677e-01 9.176470588239999948e-01 3.788333333333333144e+02
8.058608058608058844e-01 9.215686274509999887e-01 3.828333333333333144e+02
8.144078144078144010e-01 9.254901960779999825e-01 3.868000000000000114e+02
8.229548229548229177e-01 9.294117647059999543e-01 3.912666666666666515e+02
8.324786324786325187e-01 9.333333333329999482e-01 3.951333333333333826e+02
8.405372405372405487e-01 9.372549019610000309e-01 3.994000000000000341e+02
8.498168498168497953e-01 9.411764705880000248e-01 4.038000000000000114e+02
8.590964590964590419e-01 9.450980392159999965e-01 4.077000000000000455e+02
8.673992673992674263e-01 9.490196078429999904e-01 4.119666666666666401e+02
8.764346764346764296e-01 9.529411764709999622e-01 4.170666666666666629e+02
8.874236874236873795e-01 9.568627450979999560e-01 4.205000000000000000e+02
8.945054945054945472e-01 9.607843137249999499e-01 4.256333333333333826e+02
9.054945054945054972e-01 9.647058823530000327e-01 4.302000000000000455e+02
9.152625152625152305e-01 9.686274509800000265e-01 4.342666666666666515e+02
9.238095238095238582e-01 9.725490196079999983e-01 4.391333333333333826e+02
9.343101343101343215e-01 9.764705882349999921e-01 4.430333333333333030e+02
9.426129426129425948e-01 9.803921568629999639e-01 4.474333333333333371e+02
9.518925518925518414e-01 9.843137254899999578e-01 4.516999999999999886e+02
9.609279609279609558e-01 9.882352941180000405e-01 4.560333333333333599e+02
9.702075702075702024e-01 9.921568627450000344e-01 4.609500000000000455e+02
9.807081807081806657e-01 9.960784313730000061e-01 4.661999999999999886e+02
9.919413919413919700e-01 1.000000000000000000e+00 4.700999999999999659e+02
